Timestamp,Rainfall (mm),Total Rainfall (mm),Atmospheric Temperature (°C),Wind Direction,Average Wind Speed  (km/h),Wind Gust  (km/h),MSL Pressure (hPa),Average Humidity (%),Atmospheric Pressure (hPa),Average Delta T (°C),Average Dew Point (°C),AverageSolarRadiation (W/m2),Average Wet Bulb (°C),Average Wind Direction (°),Min Wind Speed  (km/h),Device ID
2026-07-25T08:03:03Z,0.00,308.20,34.66,S,0.00,0.00,1003.10,57.54,1003.10,6.93,25.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T07:45:55Z,0.00,308.20,34.76,S,0.00,0.00,1003.40,58.05,1003.40,6.84,25.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T07:28:35Z,0.00,308.20,35.67,S,4.86,5.04,1003.50,55.25,1003.50,7.47,25.29,0.00,0.00,186.00,4.75,79DAAFB4
2026-07-25T07:11:26Z,0.00,308.20,33.99,S,0.00,0.00,1003.50,60.80,1003.50,6.27,25.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T06:54:18Z,0.00,308.20,34.53,S,0.00,0.00,1003.50,56.16,1003.50,7.17,24.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T06:36:59Z,0.00,308.20,36.52,S,0.00,0.00,1003.80,51.63,1003.80,8.29,24.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T06:19:51Z,0.00,308.20,35.75,S,0.86,2.66,1004.20,53.61,1004.20,7.80,24.86,0.00,0.00,173.00,0.00,79DAAFB4
2026-07-25T06:02:43Z,0.00,308.20,35.43,SSW,1.51,2.30,1004.60,53.67,1004.60,7.75,24.58,0.00,0.00,192.00,0.00,79DAAFB4
2026-07-25T05:45:24Z,0.00,308.20,33.96,S,0.00,0.00,1005.00,57.97,1005.00,6.77,24.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T05:28:16Z,0.00,308.20,33.54,S,0.00,0.00,1005.20,59.01,1005.20,6.54,24.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T05:10:56Z,0.00,308.20,33.16,S,0.00,0.00,1005.50,63.69,1005.50,5.68,25.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T04:53:37Z,0.00,308.20,33.16,S,0.00,0.00,1005.90,64.57,1005.90,5.53,25.57,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T04:36:29Z,0.00,308.20,32.88,S,0.00,0.00,1005.70,64.39,1005.70,5.54,25.26,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T04:19:18Z,0.00,308.20,32.18,S,0.00,0.00,1006.10,66.93,1006.10,5.06,25.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T04:01:59Z,0.00,308.20,31.65,S,0.00,0.00,1005.90,70.01,1005.90,4.52,25.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T03:44:51Z,0.00,308.20,31.45,S,0.00,0.00,1006.00,70.49,1006.00,4.42,25.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T03:27:31Z,0.00,308.20,31.46,S,0.00,0.00,1006.10,71.49,1006.10,4.27,25.67,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T03:10:22Z,0.00,308.20,30.89,S,0.00,0.00,1006.10,73.27,1006.10,3.95,25.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T02:53:14Z,0.00,308.20,30.97,S,0.00,0.00,1006.30,72.29,1006.30,4.11,25.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T02:36:06Z,0.00,308.20,30.42,S,0.00,0.00,1006.10,74.11,1006.10,3.79,25.28,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T02:18:58Z,0.00,308.20,29.67,S,0.00,0.00,1006.10,77.22,1006.10,3.28,25.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T02:01:50Z,0.00,308.20,29.60,S,0.00,0.00,1006.30,78.04,1006.30,3.15,25.36,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T01:44:42Z,0.00,308.20,29.33,S,0.00,0.00,1006.40,79.42,1006.40,2.93,25.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T01:27:34Z,0.00,308.20,28.77,S,0.00,0.00,1006.50,80.84,1006.50,2.70,25.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T01:10:15Z,0.00,308.20,28.31,S,0.00,0.00,1006.60,83.06,1006.60,2.36,25.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T00:53:06Z,0.00,308.20,28.30,S,0.00,0.00,1006.60,82.93,1006.60,2.38,25.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T00:35:58Z,0.00,308.20,27.55,S,0.00,0.00,1006.50,85.62,1006.50,1.97,24.92,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T00:18:50Z,0.00,308.20,27.62,S,0.00,0.00,1006.40,86.34,1006.40,1.87,25.13,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-25T00:01:31Z,0.00,308.20,27.38,S,0.00,0.00,1006.40,86.45,1006.40,1.84,24.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T23:44:22Z,0.00,308.20,27.47,S,0.00,0.00,1006.30,86.42,1006.30,1.85,25.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T23:27:13Z,0.00,308.20,27.27,S,0.00,0.00,1006.20,86.47,1006.20,1.84,24.81,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T23:09:54Z,0.00,308.20,27.06,S,0.00,0.00,1006.10,86.65,1006.10,1.81,24.64,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T22:52:46Z,0.00,308.20,27.05,S,0.00,0.00,1005.90,86.97,1005.90,1.76,24.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T22:35:38Z,0.00,308.20,27.04,S,0.00,0.00,1005.70,87.81,1005.70,1.64,24.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T22:18:19Z,0.00,308.20,27.07,S,0.00,0.00,1005.40,88.05,1005.40,1.61,24.92,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T22:01:00Z,0.00,308.20,27.04,S,0.00,0.00,1005.20,87.58,1005.20,1.68,24.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T21:43:52Z,0.00,308.20,27.00,S,0.00,0.00,1004.90,87.60,1004.90,1.67,24.76,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T21:26:32Z,0.00,308.20,27.11,S,0.00,0.00,1004.80,87.50,1004.80,1.69,24.85,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T21:09:23Z,0.00,308.20,27.09,S,0.00,0.00,1004.80,87.67,1004.80,1.66,24.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T20:52:15Z,0.00,308.20,27.24,S,0.00,0.00,1004.80,87.20,1004.80,1.73,24.92,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T20:35:07Z,0.00,308.20,27.37,S,0.00,0.00,1004.70,86.31,1004.70,1.86,24.88,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T20:17:59Z,0.00,308.20,27.32,S,0.00,0.00,1004.60,86.88,1004.60,1.78,24.94,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T20:00:51Z,0.00,308.20,27.33,S,0.00,0.00,1004.70,86.80,1004.70,1.79,24.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T19:43:43Z,0.00,308.20,27.30,S,0.00,0.00,1004.60,86.55,1004.60,1.83,24.86,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T19:26:24Z,0.00,308.20,27.19,S,0.00,0.00,1004.90,86.77,1004.90,1.79,24.79,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T19:08:16Z,0.00,308.20,27.24,S,0.00,0.00,1005.80,85.98,1005.20,1.91,24.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T18:50:56Z,0.00,308.20,27.26,S,0.00,0.00,1006.10,85.37,1005.50,1.99,24.59,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T18:33:47Z,0.00,308.20,27.24,S,0.00,0.00,1006.40,85.65,1005.80,1.95,24.62,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T18:16:39Z,0.00,308.20,27.41,S,0.00,0.00,1006.40,84.52,1005.80,2.12,24.57,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T17:59:31Z,0.00,308.20,27.45,S,0.00,0.00,1006.60,84.22,1006.00,2.16,24.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T17:42:23Z,0.00,308.20,27.58,S,0.00,0.00,1006.80,83.42,1006.20,2.28,24.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T17:25:15Z,0.00,308.20,27.61,S,0.00,0.00,1006.90,83.02,1006.30,2.34,24.46,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T17:08:07Z,0.00,308.20,27.59,S,0.00,0.00,1006.90,82.71,1006.30,2.38,24.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T16:50:48Z,0.00,308.20,27.69,S,0.00,0.00,1007.20,82.92,1006.60,2.36,24.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T16:33:29Z,0.00,308.20,27.61,S,0.00,0.00,1007.40,82.88,1006.80,2.36,24.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T16:16:21Z,0.00,308.20,27.66,S,0.00,0.00,1007.80,82.95,1007.20,2.35,24.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T15:59:01Z,0.00,308.20,27.57,S,0.00,0.00,1008.00,83.46,1007.40,2.28,24.51,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T15:41:52Z,0.00,308.20,27.48,S,0.00,0.00,1008.10,83.05,1007.50,2.33,24.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T15:24:44Z,0.00,308.20,27.62,S,0.00,0.00,1008.50,82.59,1007.90,2.40,24.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T15:07:36Z,0.00,308.20,27.60,S,0.00,0.00,1008.70,82.70,1008.10,2.39,24.39,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T14:50:28Z,0.00,308.20,27.26,S,0.00,0.00,1008.40,83.48,1007.80,2.26,24.21,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T14:33:20Z,0.00,308.20,27.29,S,0.00,0.00,1008.30,83.14,1007.70,2.31,24.17,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T14:16:12Z,0.00,308.20,27.43,S,0.00,0.00,1008.00,83.30,1007.40,2.29,24.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T13:58:53Z,0.00,308.20,27.82,S,0.00,0.00,1007.80,80.20,1007.20,2.75,24.09,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T13:41:34Z,0.00,308.20,27.57,S,0.00,0.00,1008.00,80.78,1007.40,2.66,23.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T13:24:26Z,0.00,308.20,27.60,S,0.00,0.00,1007.60,80.20,1007.00,2.75,23.88,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T13:07:06Z,0.00,308.20,27.58,S,0.00,0.00,1007.00,80.88,1006.40,2.65,24.00,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T12:49:57Z,0.00,308.20,27.86,S,0.00,0.00,1006.90,80.25,1006.30,2.75,24.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T12:32:49Z,0.00,308.20,28.38,S,0.00,0.00,1006.10,77.85,1005.50,3.12,24.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T12:15:41Z,0.00,308.20,28.82,WSW,0.00,0.00,1005.50,81.32,1004.90,2.63,25.29,0.00,0.00,237.00,0.00,79DAAFB4
2026-07-24T11:58:33Z,0.00,308.20,29.10,S,0.00,0.00,1005.50,80.27,1004.90,2.79,25.35,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T11:41:25Z,0.00,308.20,29.27,S,0.00,0.00,1005.40,79.26,1004.80,2.95,25.30,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T11:24:17Z,0.00,308.20,29.57,S,0.00,0.00,1004.70,77.62,1004.10,3.21,25.24,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T11:06:58Z,0.00,308.20,29.80,S,0.00,0.00,1004.30,75.82,1003.70,3.49,25.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T10:49:39Z,0.00,308.20,30.55,S,0.00,0.00,1004.00,72.23,1003.40,4.09,24.97,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T10:32:30Z,0.00,308.20,31.82,S,0.00,0.00,1003.90,65.53,1003.30,5.26,24.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T10:15:21Z,0.00,308.20,32.96,S,0.00,0.00,1003.50,62.42,1002.90,5.88,24.81,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T09:58:13Z,0.00,308.20,33.65,S,0.00,0.00,1003.30,60.36,1002.70,6.31,24.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T09:41:05Z,0.00,308.20,35.56,S,0.00,0.00,1003.50,55.29,1002.90,7.45,25.20,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T09:23:46Z,0.00,308.20,35.78,S,0.00,0.00,1003.00,54.97,1002.40,7.54,25.31,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T09:06:37Z,0.00,308.20,35.55,S,0.00,0.00,1003.30,57.42,1002.70,7.05,25.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T08:49:28Z,0.00,308.20,34.27,S,0.00,0.00,1003.40,59.24,1002.80,6.57,25.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T08:32:09Z,0.00,308.20,31.62,S,0.00,0.00,1003.80,72.48,1003.20,4.12,26.06,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T08:15:01Z,0.00,308.20,33.01,S,0.00,0.00,1003.50,67.56,1002.90,5.02,26.19,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T07:57:53Z,0.00,308.20,35.62,S,0.00,0.00,1003.60,58.92,1003.00,6.77,26.33,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T07:40:34Z,0.00,308.20,38.74,S,0.00,0.00,1003.40,44.73,1002.80,10.09,24.55,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T07:23:15Z,0.00,308.20,36.35,S,0.00,0.00,1003.60,52.95,1003.00,8.00,25.21,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T07:06:06Z,0.00,308.20,34.93,S,0.00,0.00,1003.70,59.13,1003.10,6.66,25.75,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T06:48:58Z,0.00,308.20,33.83,S,0.00,0.00,1004.10,60.73,1003.50,6.26,25.17,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T06:31:50Z,0.00,308.20,33.72,S,0.00,0.00,1004.40,62.39,1003.80,5.96,25.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T06:14:31Z,0.00,308.20,33.49,S,0.00,0.00,1004.60,64.12,1004.00,5.64,25.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T05:57:22Z,0.00,308.20,33.41,S,0.00,0.00,1005.10,60.97,1004.50,6.18,24.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T05:40:13Z,0.00,308.20,33.95,S,0.00,0.00,1005.20,59.65,1004.60,6.47,24.98,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T05:22:54Z,0.00,308.20,34.51,S,0.00,0.00,1005.40,58.38,1004.80,6.76,25.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T05:05:46Z,0.00,308.20,33.53,S,0.00,0.00,1005.50,60.85,1004.90,6.21,24.92,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T04:48:38Z,0.00,308.20,33.70,SSW,0.00,0.00,1005.70,59.98,1005.10,6.38,24.84,0.00,0.00,198.00,0.00,79DAAFB4
2026-07-24T04:31:19Z,0.00,308.20,33.45,S,0.00,0.00,1005.90,60.94,1005.30,6.19,24.87,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T04:14:00Z,0.00,308.20,32.53,S,0.00,0.00,1006.20,65.26,1005.60,5.36,25.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T03:56:52Z,0.00,308.20,32.11,S,0.00,0.00,1006.50,66.48,1005.90,5.13,25.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T03:39:32Z,0.00,308.20,31.69,S,0.00,0.00,1006.70,66.83,1006.10,5.04,24.76,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T03:22:23Z,0.00,308.20,31.95,S,1.01,3.06,1007.00,67.51,1006.40,4.94,25.17,0.00,0.00,186.00,0.00,79DAAFB4
2026-07-24T03:05:15Z,0.00,308.20,31.43,S,0.00,0.00,1007.00,66.67,1006.40,5.04,24.47,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T02:48:07Z,0.00,308.20,31.13,S,0.00,0.00,1007.10,69.30,1006.50,4.59,24.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T02:30:59Z,0.00,308.20,31.26,S,0.00,0.00,1007.20,68.35,1006.60,4.76,24.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T02:13:51Z,0.00,308.20,31.35,S,0.00,0.00,1007.40,68.75,1006.80,4.70,24.91,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T01:56:43Z,0.00,308.20,31.03,S,0.00,0.00,1007.40,69.27,1006.80,4.59,24.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T01:39:24Z,0.00,308.20,30.26,S,0.00,0.00,1007.40,72.18,1006.80,4.08,24.68,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T01:22:05Z,0.00,308.20,29.67,S,0.00,0.00,1007.10,73.63,1006.50,3.82,24.45,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T01:04:57Z,0.00,308.20,29.24,S,0.00,0.00,1007.20,74.88,1006.60,3.61,24.32,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T00:47:37Z,0.00,308.20,29.12,S,0.00,0.00,1007.20,76.73,1006.60,3.32,24.61,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T00:30:28Z,0.00,308.20,29.10,S,0.00,0.00,1007.30,77.07,1006.70,3.27,24.66,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-24T00:13:20Z,0.00,308.20,29.03,S,0.00,0.00,1007.30,79.53,1006.70,2.90,25.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T23:56:01Z,0.00,308.20,28.86,S,0.00,0.00,1007.20,80.23,1006.60,2.79,25.11,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T23:38:53Z,0.00,308.20,28.46,S,0.00,0.00,1007.20,79.32,1006.60,2.91,24.53,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T23:21:45Z,0.00,308.20,28.24,S,0.00,0.00,1006.80,79.66,1006.20,2.85,24.38,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T23:04:26Z,0.00,308.20,28.09,S,0.00,0.00,1006.70,82.86,1006.10,2.38,24.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T22:47:18Z,0.00,308.20,28.03,S,0.00,0.00,1006.60,82.11,1006.00,2.49,24.69,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T22:29:58Z,0.00,308.20,28.02,S,0.00,0.00,1006.40,82.58,1005.80,2.42,24.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T22:12:50Z,0.00,308.20,28.06,S,0.00,0.00,1006.50,82.49,1005.90,2.43,24.79,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T21:55:41Z,0.00,308.20,28.01,S,0.00,0.00,1006.60,81.29,1006.00,2.60,24.50,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T21:38:32Z,0.00,308.20,28.13,S,0.00,0.00,1006.40,82.04,1005.80,2.50,24.77,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T21:21:24Z,0.00,308.20,28.27,S,0.00,0.00,1006.30,80.72,1005.70,2.70,24.63,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T21:04:15Z,0.00,308.20,28.39,S,0.00,0.00,1006.40,79.21,1005.80,2.92,24.44,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T20:47:07Z,0.00,308.20,28.51,S,0.00,0.00,1006.50,79.66,1005.90,2.86,24.65,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T20:29:59Z,0.00,308.20,28.64,S,0.00,0.00,1006.50,78.57,1005.90,3.03,24.54,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T20:12:51Z,0.00,308.20,28.66,S,0.00,0.00,1006.60,75.73,1006.00,3.45,23.95,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T19:55:32Z,0.00,308.20,28.79,S,0.00,0.00,1006.70,75.84,1006.10,3.44,24.10,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T19:38:24Z,0.00,308.20,28.82,S,0.00,0.00,1006.70,75.50,1006.10,3.49,24.05,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T19:21:04Z,0.00,308.20,28.97,S,0.00,0.00,1006.90,75.25,1006.30,3.54,24.14,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T19:03:45Z,0.00,308.20,28.97,S,0.00,0.00,1006.90,74.82,1006.30,3.60,24.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T18:46:37Z,0.00,308.20,29.00,S,0.00,0.00,1007.00,74.57,1006.40,3.64,24.02,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T18:29:28Z,0.00,308.20,29.15,S,0.00,0.00,1007.30,74.56,1006.70,3.65,24.16,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T18:12:20Z,0.00,308.20,29.24,S,0.00,0.00,1007.50,75.96,1006.90,3.44,24.56,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T17:55:11Z,0.00,308.20,29.55,S,0.00,0.00,1007.80,75.72,1007.20,3.50,24.80,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T17:38:03Z,0.00,308.20,29.48,S,0.00,0.00,1008.10,74.37,1007.50,3.70,24.43,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T17:20:55Z,0.00,308.20,29.58,S,0.00,0.00,1008.30,74.36,1007.70,3.71,24.53,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T17:03:47Z,0.00,308.20,29.42,S,0.00,0.00,1008.50,76.46,1007.90,3.38,24.84,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T16:46:39Z,0.00,308.20,29.41,S,0.00,0.00,1008.70,79.19,1008.10,2.97,25.42,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T16:26:32Z,0.00,308.20,29.25,S,0.00,0.00,1008.50,79.53,1008.50,2.91,25.34,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T16:09:24Z,0.00,308.20,29.18,S,0.00,0.00,1008.60,79.38,1008.60,2.93,25.24,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T15:52:16Z,0.00,308.20,29.37,S,0.00,0.00,1008.60,78.65,1008.60,3.05,25.27,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T15:35:08Z,0.00,308.20,19.54,S,0.00,0.00,672.40,52.33,672.40,5.93,9.52,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T15:18:00Z,0.00,308.20,29.34,S,0.00,0.00,1008.40,78.09,1008.40,3.13,25.12,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T15:00:52Z,0.00,308.20,29.45,S,0.00,0.00,1008.20,77.38,1008.20,3.24,25.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T14:43:44Z,0.00,308.20,29.57,S,0.00,0.00,1008.10,76.66,1008.10,3.36,25.03,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T14:26:25Z,0.00,308.20,29.65,S,0.00,0.00,1007.90,76.35,1007.90,3.41,25.04,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T14:09:17Z,0.00,308.20,29.69,S,0.00,0.00,1007.70,75.93,1007.70,3.47,24.98,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T13:51:57Z,0.00,308.20,29.67,S,0.00,0.00,1007.20,76.15,1007.20,3.44,25.01,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T13:34:38Z,0.00,308.20,29.65,S,0.00,0.00,1006.70,75.39,1006.70,3.55,24.83,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T13:17:30Z,0.00,308.20,29.89,S,0.00,0.00,1006.40,74.94,1006.40,3.63,24.96,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T13:00:21Z,0.00,308.20,30.03,S,0.00,0.00,1006.00,74.19,1006.00,3.76,24.92,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T12:43:13Z,0.00,308.20,30.00,S,0.00,0.00,1006.10,73.69,1006.10,3.83,24.78,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T12:26:04Z,0.00,308.20,30.24,S,0.00,0.00,1006.10,72.83,1006.10,3.98,24.81,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T12:08:56Z,0.00,308.20,30.11,S,0.00,0.00,1006.00,75.10,1006.00,3.62,25.21,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T11:51:48Z,0.00,308.20,29.96,S,0.00,0.00,1005.70,75.16,1005.70,3.60,25.07,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T11:34:40Z,0.00,308.20,30.21,S,0.00,0.00,1005.40,73.33,1005.40,3.90,24.90,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T11:17:21Z,0.00,308.20,30.41,SW,0.68,2.12,1005.20,71.43,1005.20,4.21,24.65,0.00,0.00,216.00,0.00,79DAAFB4
2026-07-23T11:00:13Z,0.00,308.20,30.75,S,0.00,0.00,1005.20,69.89,1005.20,4.47,24.61,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T10:42:53Z,0.00,308.20,30.51,S,0.00,0.00,1005.10,71.36,1005.10,4.23,24.73,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T10:25:45Z,0.00,308.20,30.78,S,0.00,0.00,1005.00,71.10,1005.00,4.28,24.93,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T10:08:36Z,0.00,308.20,32.50,S,0.00,0.00,1004.60,65.76,1004.60,5.28,25.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T09:51:27Z,0.00,308.20,37.40,S,0.00,0.00,1004.20,46.94,1004.20,9.39,24.15,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T09:34:19Z,0.00,308.20,38.74,S,0.00,0.00,1003.70,44.53,1003.70,10.13,24.48,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T09:17:10Z,0.00,308.20,39.28,S,0.00,0.00,1003.70,42.89,1003.70,10.60,24.33,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T09:00:02Z,0.00,308.20,39.58,S,0.00,0.00,1003.70,42.00,1003.70,10.86,24.25,0.00,0.00,180.00,0.00,79DAAFB4
2026-07-23T08:42:54Z,0.00,308.20,40.05,S,0.00,0.00,1003.70,42.24,1003.70,10.89,24.77,0.00,0.00,180.00,0.00,79DAAFB4
